Row ID,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
16464_FIFA23,245370,E. Destanoğlu,21,https://cdn.sofifa.net/players/245/370/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,75,81,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€7.5M,€21K,990,Right,1,1,1,Medium/ Medium,Stocky (185+),No,"<span class=""pos pos0"">GK","Jul 1, 2018",nan,2023,195cm,88kg,€16.5M,1,nan
16465_FIFA23,262687,22 D. Kąkolewski,25,https://cdn.sofifa.net/players/262/687/22_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,58,63,Bruk-Bet Termalica Nieciecza,https://cdn.sofifa.net/teams/112510/30.png,€240K,€1K,990,Right,1,1,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Aug 7, 2020",nan,2023,192cm,81kg,€342K,70,nan
16466_FIFA23,255982,22 L. Cueva,20,https://cdn.sofifa.net/players/255/982/22_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,60,68,C.D. Universidad Católica del Ecuador,https://cdn.sofifa.net/teams/114581/30.png,€475K,€500,990,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jan 1, 2019",nan,2022,180cm,78kg,€1.1M,22,nan
16467_FIFA23,163201,M. McGovern,37,https://cdn.sofifa.net/players/163/201/23_60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png,66,66,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€90K,€6K,990,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Jul 19, 2016",nan,2023,191cm,89kg,€171K,33,nan
16468_FIFA23,260095,G. Parra,20,https://cdn.sofifa.net/players/260/095/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,60,74,Metropolitanos de Caracas FC,https://cdn.sofifa.net/teams/112914/30.png,€525K,€500,989,Left,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2020",nan,2023,180cm,78kg,€1.5M,22,nan
16469_FIFA23,251369,O. Djoco,24,https://cdn.sofifa.net/players/251/369/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,69,72,Clermont Foot 63,https://cdn.sofifa.net/teams/1815/30.png,€1.5M,€6K,989,Left,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","May 16, 2019",nan,2025,188cm,90kg,€3.1M,40,nan
16470_FIFA23,258112,21 Á. Luna,17,https://cdn.sofifa.net/players/258/112/21_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,54,76,Club Plaza de Deportes Colonia,https://cdn.sofifa.net/teams/114024/30.png,€300K,€500,989,Right,1,3,1,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2019",nan,2024,180cm,74kg,€945K,35,nan
16471_FIFA23,259206,22 A. Stergiakis,22,https://cdn.sofifa.net/players/259/206/22_60.png,Greece,https://cdn.sofifa.net/flags/gr.png,64,74,Blackburn Rovers,https://cdn.sofifa.net/teams/3/30.png,€1.1M,€6K,988,Right,1,3,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Oct 6, 2020",nan,2023,196cm,60kg,€2.3M,41,nan
16472_FIFA23,242948,22 M. Kovář,21,https://cdn.sofifa.net/players/242/948/22_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,62,73,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€775K,€750,988,Right,1,4,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos0"">GK","Jan 31, 2018",nan,2023,192cm,83kg,€1.5M,1,nan
16473_FIFA23,258328,22 Kewin,26,https://cdn.sofifa.net/players/258/328/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,68,72,Moreirense FC,https://cdn.sofifa.net/teams/1900/30.png,€1.3M,€4K,988,Right,1,3,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jul 6, 2021",nan,2025,189cm,84kg,€2.8M,1,nan
16474_FIFA23,255892,E. Arauz,32,https://cdn.sofifa.net/players/255/892/23_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,66,66,Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/30.png,€425K,€500,988,Right,1,2,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2022",nan,2022,180cm,76kg,€914K,1,nan
16475_FIFA23,256172,B. Unger,23,https://cdn.sofifa.net/players/256/172/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,61,68,SK Rapid Wien,https://cdn.sofifa.net/teams/254/30.png,€550K,€3K,987,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Aug 19, 2020",nan,2024,190cm,83kg,€935K,21,nan
16476_FIFA23,260309,22 J. Pucheta,29,https://cdn.sofifa.net/players/260/309/22_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,67,69,Club Social y Deportivo Macará,https://cdn.sofifa.net/teams/114578/30.png,€850K,€500,987,Right,1,2,1,Medium/ Medium,Stocky (170-185),No,"<span class=""pos pos0"">GK","Dec 24, 2020",nan,2021,184cm,83kg,€1.9M,1,nan
16477_FIFA23,256965,22 J. Eastham,19,https://cdn.sofifa.net/players/256/965/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,60,75,Blackburn Rovers,https://cdn.sofifa.net/teams/3/30.png,€500K,€2K,987,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2020",nan,2023,181cm,65kg,€1.3M,45,nan
16478_FIFA23,262420,R. Popa,19,https://cdn.sofifa.net/players/262/420/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,64,77,FC U Craiova 1948,https://cdn.sofifa.net/teams/115716/30.png,€1.2M,€1K,986,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jun 1, 2020",nan,2025,190cm,83kg,€2.4M,31,nan
16479_FIFA23,255203,21 J. Pretel,36,https://cdn.sofifa.net/players/255/203/21_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,62,62,Cusco Fútbol Club,https://cdn.sofifa.net/teams/112659/30.png,€45K,€500,986,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jan 1, 2020",nan,2021,189cm,89kg,€97K,21,nan
16480_FIFA23,258420,22 M. Eșanu,22,https://cdn.sofifa.net/players/258/420/22_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,63,70,FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/30.png,€825K,€850,986,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2018",nan,2024,188cm,75kg,€1.3M,12,nan
16481_FIFA23,253944,21 S. Omossola,22,https://cdn.sofifa.net/players/253/944/21_60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png,64,70,,https://cdn.sofifa.net/flags/cm.png,€0,€0,986,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",nan,nan,nan,185cm,75kg,nan,23,nan
16482_FIFA23,258295,21 João Silva,20,https://cdn.sofifa.net/players/258/295/21_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,60,69,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,€475K,€900,985,Right,1,1,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2019",nan,2021,185cm,72kg,€575K,4,nan
16483_FIFA23,255494,J. Tånnander,21,https://cdn.sofifa.net/players/255/494/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,61,73,HJK Helsinki,https://cdn.sofifa.net/teams/100325/30.png,€700K,€500,985,Left,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 29, 2020",nan,2022,191cm,80kg,€1.6M,12,nan
16484_FIFA23,268593,C. Tapia,20,https://cdn.sofifa.net/players/268/593/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,60,69,Mushuc Runa,https://cdn.sofifa.net/teams/114615/30.png,€475K,€500,985,Right,1,2,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2022",nan,2023,184cm,78kg,€1.1M,1,nan
16485_FIFA23,269623,M. Acosta,20,https://cdn.sofifa.net/players/269/623/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,60,68,Argentinos Juniors,https://cdn.sofifa.net/teams/111019/30.png,€475K,€1K,984,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Feb 15, 2021",nan,2023,189cm,80kg,€808K,1,nan
16486_FIFA23,259466,T. Jansen,20,https://cdn.sofifa.net/players/259/466/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,60,73,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,€525K,€850,983,Right,1,3,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2020",nan,2023,192cm,75kg,€1.1M,30,nan
16487_FIFA23,258156,Y. Meykher,22,https://cdn.sofifa.net/players/258/156/23_60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png,64,73,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€1.1M,€3K,983,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Aug 2, 2021",nan,2023,184cm,79kg,€2.6M,26,nan
16488_FIFA23,270125,S. Moroz,24,https://cdn.sofifa.net/players/270/125/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,59,65,Petrolul Ploiești,https://cdn.sofifa.net/teams/110078/30.png,€300K,€850,982,Right,1,2,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 1, 2020",nan,2024,180cm,74kg,€465K,1,nan
16489_FIFA23,256974,21 J. Ospelt,20,https://cdn.sofifa.net/players/256/974/21_60.png,Liechtenstein,https://cdn.sofifa.net/flags/li.png,57,69,FC Vaduz,https://cdn.sofifa.net/teams/286/30.png,€350K,€700,982,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2017",nan,2024,188cm,82kg,€578K,18,nan
16490_FIFA23,264588,L. Marquines,19,https://cdn.sofifa.net/players/264/588/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,61,80,Atlético Nacional,https://cdn.sofifa.net/teams/101100/30.png,€750K,€500,982,Right,1,2,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2024,187cm,83kg,€1.5M,25,nan
16491_FIFA23,254191,22 R. Rivas,36,https://cdn.sofifa.net/players/254/191/22_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,61,61,Club Atlético Nacional Potosí,https://cdn.sofifa.net/teams/112667/30.png,€35K,€500,982,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 14, 2021",nan,2022,186cm,80kg,€75K,1,nan
16492_FIFA23,260194,22 M. Krasniqi,28,https://cdn.sofifa.net/players/260/194/22_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,58,60,Örebro SK,https://cdn.sofifa.net/teams/705/30.png,€170K,€800,982,Right,1,1,1,Medium/ Medium,Stocky (185+),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2022,187cm,82kg,€225K,30,nan
16493_FIFA23,262659,N. Atubolu,20,https://cdn.sofifa.net/players/262/659/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,65,76,Sport-Club Freiburg,https://cdn.sofifa.net/teams/25/30.png,€1.4M,€3K,981,Right,1,3,1,Medium/ Medium,Stocky (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2021",nan,2026,190cm,96kg,€2.7M,21,nan
16494_FIFA23,260587,A. Nazih,20,https://cdn.sofifa.net/players/260/587/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,62,74,Nîmes Olympique,https://cdn.sofifa.net/teams/224/30.png,€850K,€700,981,Right,1,2,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Nov 29, 2020",nan,2024,192cm,76kg,€1.7M,30,nan
16495_FIFA23,261755,D. Reiziger,21,https://cdn.sofifa.net/players/261/755/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,59,70,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,€450K,€1K,981,Right,1,3,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2021",nan,2024,188cm,78kg,€743K,33,nan
16496_FIFA23,258885,Luiz Júnior,21,https://cdn.sofifa.net/players/258/885/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,72,82,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,€4.6M,€4K,981,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jul 1, 2019",nan,2027,194cm,88kg,€10.6M,31,nan
16497_FIFA23,240722,22 Campos,26,https://cdn.sofifa.net/players/240/722/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,61,65,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€350K,€3K,981,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 7, 2021",nan,2025,189cm,80kg,€761K,26,nan
16498_FIFA23,257992,22 C. Sarr,21,https://cdn.sofifa.net/players/257/992/22_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,63,75,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,€1M,€2K,980,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Aug 6, 2020",nan,2022,190cm,77kg,€2.3M,31,nan
16499_FIFA23,228582,S. Sargeant,24,https://cdn.sofifa.net/players/228/582/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,57,60,Leyton Orient,https://cdn.sofifa.net/teams/1958/30.png,€170K,€2K,979,Left,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Sep 1, 2014",nan,2023,188cm,75kg,€310K,1,nan
16500_FIFA23,258239,M. Kochalski,21,https://cdn.sofifa.net/players/258/239/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,60,70,PGE FKS Stal Mielec,https://cdn.sofifa.net/teams/114004/30.png,€475K,€850,979,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK",nan,"<a href=""/team/1871/legia-warszawa/"">Legia Warszawa</a>","Jun 30, 2023",190cm,88kg,nan,1,nan
16501_FIFA23,264048,22 E. Cabezas,20,https://cdn.sofifa.net/players/264/048/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,62,69,Deportivo Pasto,https://cdn.sofifa.net/teams/111723/30.png,€675K,€500,979,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2022,185cm,79kg,€1M,33,nan
16502_FIFA23,243778,M. Hiller,25,https://cdn.sofifa.net/players/243/778/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,69,75,TSV 1860 München,https://cdn.sofifa.net/teams/33/30.png,€1.7M,€2K,979,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jul 1, 2017",nan,2024,189cm,89kg,€2.8M,1,nan
16503_FIFA23,260319,P. Mårtensson,28,https://cdn.sofifa.net/players/260/319/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,58,59,Varbergs BoIS FC,https://cdn.sofifa.net/teams/113743/30.png,€160K,€550,978,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2022,188cm,84kg,€212K,1,nan
16504_FIFA23,260677,22 P. Banda,17,https://cdn.sofifa.net/players/260/677/22_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,53,73,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€230K,€500,978,Right,1,2,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2020",nan,2022,191cm,72kg,€667K,77,nan
16505_FIFA23,254604,L. Terán,28,https://cdn.sofifa.net/players/254/604/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,64,66,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€500K,€500,978,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos0"">GK","Feb 9, 2022",nan,2022,175cm,75kg,€1.1M,40,nan
16506_FIFA23,265720,22 O. Guerra,21,https://cdn.sofifa.net/players/265/720/22_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,60,67,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€425K,€500,977,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jan 1, 2020",nan,2022,180cm,73kg,€999K,1,nan
16507_FIFA23,244417,J. Krahl,22,https://cdn.sofifa.net/players/244/417/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,65,75,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,€1.4M,€2K,976,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2023,194cm,90kg,€2.5M,18,nan
16508_FIFA23,241859,R. Hoffmann,23,https://cdn.sofifa.net/players/241/859/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,64,72,Eintracht Braunschweig,https://cdn.sofifa.net/teams/110500/30.png,€1.1M,€2K,976,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2024,192cm,86kg,€1.9M,1,nan
16509_FIFA23,232007,M. Lis,25,https://cdn.sofifa.net/players/232/007/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,72,77,Southampton,https://cdn.sofifa.net/teams/17/30.png,€2.7M,€24K,975,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2022",nan,2027,192cm,83kg,€5.3M,30,nan
16510_FIFA23,261584,22 T. Kato,24,https://cdn.sofifa.net/players/261/584/22_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,60,65,Gamba Osaka,https://cdn.sofifa.net/teams/112093/30.png,€300K,€1K,975,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 9, 2022",nan,2023,180cm,70kg,€398K,21,nan
16511_FIFA23,257342,K. Dąbrowski,24,https://cdn.sofifa.net/players/257/342/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,61,69,Hibernian,https://cdn.sofifa.net/teams/81/30.png,€625K,€1K,975,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2020",nan,2023,193cm,81kg,€1.2M,21,nan
16512_FIFA23,259918,I. Diawara,27,https://cdn.sofifa.net/players/259/918/23_60.png,Mali,https://cdn.sofifa.net/flags/ml.png,66,69,Malmö FF,https://cdn.sofifa.net/teams/320/30.png,€850K,€2K,974,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Aug 11, 2021",nan,2022,194cm,93kg,€1.2M,30,nan
16513_FIFA23,232131,H. Ravas,24,https://cdn.sofifa.net/players/232/131/23_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,63,66,Widzew Łódź,https://cdn.sofifa.net/teams/301/30.png,€500K,€950,974,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Mar 29, 2022",nan,2023,192cm,87kg,€713K,26,nan
16514_FIFA23,246417,A. Patterson,22,https://cdn.sofifa.net/players/246/417/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,62,70,Sunderland,https://cdn.sofifa.net/teams/106/30.png,€775K,€2K,974,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Nov 24, 2018",nan,2026,189cm,87kg,€1.6M,1,nan
16515_FIFA23,260614,Jonatan,22,https://cdn.sofifa.net/players/260/614/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,60,68,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€475K,€2K,974,Right,1,3,1,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jul 5, 2019",nan,2022,183cm,75kg,€1.1M,30,nan
16516_FIFA23,257669,R. Strączek,23,https://cdn.sofifa.net/players/257/669/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,67,76,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,€2M,€2K,974,Right,1,2,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2026,190cm,77kg,€4M,31,nan
16517_FIFA23,257721,G. Micle,20,https://cdn.sofifa.net/players/257/721/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,61,70,Campionii FC Arges,https://cdn.sofifa.net/teams/100759/30.png,€625K,€700,974,Left,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Nov 28, 2019",nan,2023,192cm,89kg,€969K,33,nan
16518_FIFA23,237580,D. Schmidt,30,https://cdn.sofifa.net/players/237/580/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,69,70,Sint-Truidense VV,https://cdn.sofifa.net/teams/680/30.png,€1M,€6K,973,Right,1,4,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jul 18, 2019",nan,2023,196cm,90kg,€1.5M,21,nan
16519_FIFA23,261322,22 G. Castellanos,33,https://cdn.sofifa.net/players/261/322/22_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,63,63,Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/30.png,€160K,€500,973,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 1, 2021",nan,2021,188cm,82kg,€344K,13,nan
16520_FIFA23,258362,22 Phelipe,22,https://cdn.sofifa.net/players/258/362/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,60,68,FC Dallas,https://cdn.sofifa.net/teams/695/30.png,€475K,€850,973,Right,1,2,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Aug 17, 2020",nan,2021,185cm,82kg,€808K,99,nan
16521_FIFA23,262814,22 P. Lervik,16,https://cdn.sofifa.net/players/262/814/22_60.png,Norway,https://cdn.sofifa.net/flags/no.png,57,82,Molde FK,https://cdn.sofifa.net/teams/417/30.png,€475K,€500,973,Right,1,5,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jun 12, 2021",nan,2024,185cm,80kg,€1.1M,34,nan
16522_FIFA23,260967,A. Păun,21,https://cdn.sofifa.net/players/260/967/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,56,69,Universitatea Cluj,https://cdn.sofifa.net/teams/110751/30.png,€300K,€550,972,Right,1,2,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 27, 2022",nan,2024,181cm,75kg,€593K,1,nan
16523_FIFA23,268006,A. Ccorahua,21,https://cdn.sofifa.net/players/268/006/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,59,67,Ayacucho,https://cdn.sofifa.net/teams/114512/30.png,€450K,€500,972,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jan 1, 2022",nan,2023,177cm,74kg,€1.1M,21,nan
16524_FIFA23,270141,F. Israel,22,https://cdn.sofifa.net/players/270/141/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,67,79,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€2.2M,€3K,972,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jul 5, 2022",nan,2027,190cm,82kg,€4.8M,12,nan
16525_FIFA23,194894,F. Rossi,31,https://cdn.sofifa.net/players/194/894/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,61,61,Atalanta,https://cdn.sofifa.net/teams/39/30.png,€170K,€5K,971,Right,1,2,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Aug 1, 2009",nan,2023,193cm,83kg,€289K,31,nan
16526_FIFA23,264535,22 D. Agudelo,24,https://cdn.sofifa.net/players/264/535/22_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,61,64,Atlético Nacional,https://cdn.sofifa.net/teams/101100/30.png,€350K,€500,971,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Mar 14, 2021",nan,2022,190cm,83kg,€516K,46,nan
16527_FIFA23,266217,W. Ortega,27,https://cdn.sofifa.net/players/266/217/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,68,72,La Equidad,https://cdn.sofifa.net/teams/112523/30.png,€1.3M,€750,971,Left,1,3,1,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos0"">GK","Jan 3, 2022",nan,2022,181cm,71kg,€1.9M,1,nan
16528_FIFA23,259705,O. Toledo,23,https://cdn.sofifa.net/players/259/705/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,59,68,Guaireña FC,https://cdn.sofifa.net/teams/114688/30.png,€425K,€500,971,Right,1,2,1,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2019",nan,2022,182cm,77kg,€999K,13,nan
16529_FIFA23,254792,M. Al Mahasna,25,https://cdn.sofifa.net/players/254/792/23_60.png,Saudi Arabia,https://cdn.sofifa.net/flags/sa.png,57,63,Damac FC,https://cdn.sofifa.net/teams/113217/30.png,€200K,€2K,971,Right,1,3,1,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 19, 2019",nan,2022,178cm,70kg,€370K,33,nan
16530_FIFA23,269502,A. Alcorcel,21,https://cdn.sofifa.net/players/269/502/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,61,72,Platense,https://cdn.sofifa.net/teams/112689/30.png,€650K,€1K,971,Right,1,5,1,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES","Jun 1, 2022",nan,2024,185cm,75kg,€1.1M,12,nan
16531_FIFA23,260517,W. Quiñónez,33,https://cdn.sofifa.net/players/260/517/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,67,67,Club Deportivo Oriente Petrolero,https://cdn.sofifa.net/teams/110970/30.png,€325K,€500,971,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jan 1, 2021",nan,2023,187cm,86kg,€699K,1,nan
16532_FIFA23,253090,22 M. Lukov,27,https://cdn.sofifa.net/players/253/090/22_60.png,Bulgaria,https://cdn.sofifa.net/flags/bg.png,65,66,Al Tai,https://cdn.sofifa.net/teams/112572/30.png,€600K,€4K,971,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK","Jul 1, 2021",nan,2023,188cm,83kg,€1M,71,nan
16533_FIFA23,263660,22 D. Urtiaga,22,https://cdn.sofifa.net/players/263/660/22_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,53,60,Club Atlético de San Luis,https://cdn.sofifa.net/teams/112678/30.png,€160K,€1K,971,Right,1,3,1,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES","Jul 1, 2021",nan,2023,186cm,81kg,€304K,32,nan
